Country Name,Country Code,Indicator Name,Indicator Code,Counterpart Country Name,Counterpart Country Code,Attribute,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Unnamed: 20
Cuba,928,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Mexico,273,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,
Cuba,928,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Philippines,566,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,
Cuba,928,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Peru,293,Value,0,0,,,,,,,,,,,,
Cuba,928,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Russian Federation,922,Value,,,,0,0,0,,,,,0,0,0,
Cuba,928,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Poland,964,Value,,0,0,0,132802.124833997,142563.868613139,102535.182384456,0,0,0,0,0,0,
Cuba,928,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Slovenia,961,Value,,,,,0,0,0,0,0,0,0,0,0,
Cuba,928,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Slovak Republic,936,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,
Cuba,928,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,South Africa,199,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,
Cuba,928,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Sweden,144,Value,,,,,0,0,0,0,0,0,0,0,0,
Cuba,928,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,"Türkiye, Republic of",186,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,
Cuba,928,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Thailand,578,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,
Cuba,928,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,United Kingdom,112,Value,,,,,,,0,0,0,0,0,0,0,
Cuba,928,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Central and South Asia,509,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,
Cuba,928,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,East Asia,510,Value,0,0,0,0,0,0,0,0,0,0,0,0,15180.5669366916,
Cuba,928,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,World,1,Value,0,0,0,1065.43371193085,132802.124833997,142563.868613139,191169.575448039,0,0,0,0,0,792483.326361488,
Cuba,928,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Sub-Saharan Africa,653,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,
Cuba,928,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Oceania and Polar Regions,837,Value,0,,,,,,,,,,,,,
Cuba,928,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,South America,227,Value,0,0,0,0,0,0,0,0,0,0,0,,,
Cuba,928,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Europe,170,Value,0,0,0,0,132802.124833997,142563.868613139,102535.182384456,0,0,0,0,0,0,
Cuba,928,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,North and Central America,225,Value,0,0,0,1065.43371193085,0,0,88634.3930635838,0,0,0,0,0,777302.759424796,
Cuba,928,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Austria,122,Value,0,0,,,,0,0,0,0,0,0,0,0,
Cuba,928,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Belgium,124,Value,,0,,,,,,,,,,,,
Cuba,928,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Belarus,913,Value,0,0,,0,0,0,0,0,0,0,0,0,0,
Cuba,928,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Ireland,178,Value,,,,0,0,0,0,0,0,0,0,0,0,
Cuba,928,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Serbia,942,Value,,,,,,0,,,,,,,,
Cuba,928,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Lebanon,446,Value,,,0,0,0,0,0,0,0,0,0,0,0,
Cuba,928,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Kosovo,967,Value,,,,,,,0,0,0,0,0,0,0,
Cuba,928,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Other Near and Middle East Economies,454,Value,,,0,0,0,0,0,0,0,0,0,0,0,
Cuba,928,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Iceland,176,Value,,,,,,,,0,0,0,0,0,0,
Cuba,928,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Canada,156,Value,,,,1065.43371193085,0,0,88634.3930635838,,,,,,777302.759424796,
Cuba,928,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Bolivia,218,Value,,,,,,,,,0,0,0,,,
Cuba,928,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Bosnia and Herzegovina,963,Value,,,,,,,,0,0,0,0,0,0,
Cuba,928,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Eswatini,734,Value,,,,,,,,,0,0,0,0,0,
Cuba,928,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,North Macedonia ,962,Value,,,,,,,,,,0,0,0,0,
Cuba,928,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Algeria,612,Value,,,,,,,,,,0,0,0,0,
Cuba,928,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Indonesia,536,Value,,,,,,,,,,0,0,0,0,
Cuba,928,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,North Africa,641,Value,,,,,,,,,,0,0,0,0,
Cuba,928,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Bulgaria,918,Value,,,,,,,0,0,0,0,0,0,0,
Cuba,928,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,El Salvador,253,Value,,,,0,0,0,0,0,0,0,0,0,0,
Cuba,928,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Nigeria,694,Value,,,,,,,,,,,0,0,,
Cuba,928,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,"China, People's Republic of",924,Value,,,,,,,,,,,,0,0,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Brazil,223,Value,,0,0,1055712.12923911,921260.241677196,812614.556388415,552918.721162475,664988.854322486,656939.03,,,,,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Costa Rica,238,Value,,,,0,0,0,0,0,0,0,0,0,0,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Czech Republic,935,Value,,0,0,0,0,0,0,0,0,0,0,,,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Croatia,960,Value,,0,0,0,0,0,0,0,0,0,0,0,0,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Cyprus,423,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Macao SAR,546,Value,,0,0,0,0,0,0,0,,,,,,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Denmark,128,Value,,17814832.6296474,17404622.6677806,17670654.3443304,0,0,0,0,0,2300825.22931558,2396680.59737264,,,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Finland,172,Value,,0,0,0,,,,,,,,,,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,France,132,Value,,0,,1102428.2606,1029485.0168,,,,,,,,,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Estonia,939,Value,,0,0,0,0,0,0,0,0,0,0,0,0,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Germany,134,Value,,24986940,23419590,1979100,0,0,108870,0,0,0,0,0,2265200,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Greece,174,Value,,,0,0,0,0,0,0,0,0,0,0,0,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Guatemala,258,Value,,,0,0,0,0,0,0,0,0,0,0,0,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,"Korea, Republic of",542,Value,,0,0,0,0,0,0,0,0,0,0,0,205.657604446147,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,India,534,Value,,580227.62776166,469395.418700713,18255.7373218468,0,0,0,0,0,0,0,0,0,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Hungary,944,Value,0,0,0,0,0,,,,,,,,,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Italy,136,Value,,0,83547122.9999999,93066029.6219998,106085888.4,17143512.0786,102449936.1,103728339.4568,122346589.5,0,0,0,0,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Lithuania,946,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Kazakhstan,916,Value,,0,0,0,0,0,0,0,0,0,0,0,0,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Malta,181,Value,,0,0,0,,,,,,111179500,108843979.2,118607804.7,,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Mozambique,688,Value,,,0,0,,0,0,,,,,,,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,North Macedonia ,962,Value,,,,,16549200,41343968.7977152,59266586.7649146,78681574.9476218,106489205.04,113137847.824589,118661642.588596,130058000,120136000,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Netherlands,138,Value,,,755046287.7,77448780,761125290,474955920,,,,,,,,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Mexico,273,Value,,,,41201403.431,1272000,730000,101000,13000,114000,139000,12000,12000,,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Philippines,566,Value,,0,,0,,,,,0,0,0,,,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Peru,293,Value,,0,,,,,,,,,,,,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Russian Federation,922,Value,,,,0,6480000,5912231.35972933,5710386.09612291,5837641.0813859,5886013.83436139,5739809.94779523,0,0,0,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Poland,964,Value,,0,0,0,0,1311587.59124088,1307323.57540181,1363864.76204149,0,0,0,0,0,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Slovenia,961,Value,,,,,0,0,0,0,0,0,0,0,0,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Slovak Republic,936,Value,,0,0,0,0,0,0,0,0,0,0,0,0,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,South Africa,199,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Sweden,144,Value,,,,,0,0,0,0,0,0,0,,0,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Spain,184,Value,,0,,,,,,,,,,,,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,"Türkiye, Republic of",186,Value,,0,0,0,0,0,0,0,0,0,0,0,0,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Thailand,578,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,United Kingdom,112,Value,,,,,,,1481900,0,1351150,5078200,7872900,5368000,4030200,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,East Asia,510,Value,,0,0,0,0,0,0,0,0,0,0,0,205.657604446147,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,South America,227,Value,,0,0,1055712.12923911,921260.241677196,812614.556388415,552918.721162475,664988.854322486,656939.03,0,0,,,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Europe,170,Value,0,42801772.6296474,879417623.36778,191266992.22693,891269863.4168,4366218826.25249,3367946704.46364,3177145300.25675,2869357720.55055,851364630.316006,925568032.453757,744767833.328118,148310281.316461,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,World,1,Value,0,43382000.2574091,879887018.786481,236842363.524491,893463123.658477,4367761440.80888,3368600623.1848,3177823289.11108,2870128659.58055,851503630.316006,925580032.453757,744779833.328118,148310486.974066,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Sub-Saharan Africa,653,Value,0,0,0,3300000,0,0,0,0,0,0,0,0,0,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Central and South Asia,509,Value,0,580227.62776166,469395.418700713,18255.7373218468,0,0,0,0,0,0,0,0,0,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,North and Central America,225,Value,,,0,41201403.431,1272000,730000,101000,13000,114000,139000,12000,12000,0,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Austria,122,Value,,0,0,0,,,0,0,0,0,0,0,0,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Belgium,124,Value,,0,,,,3642300,3701580,105410,119930,,,,,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Belarus,913,Value,,,,0,0,0,0,0,0,0,0,0,0,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Barbados,316,Value,,,,0,0,,,,,,,,,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Ireland,178,Value,,,,0,0,0,0,0,0,0,0,0,0,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,North Atlantic and Caribbean,226,Value,,,,0,0,,,,,,,,,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Serbia,942,Value,,,,,,0,,,,,,,,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Kosovo,967,Value,,,,,,,0,0,0,0,0,0,0,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Norway,142,Value,,,,,,,0,,,,,,,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Other Near and Middle East Economies,454,Value,,,0,0,0,0,0,0,0,0,0,0,0,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Lebanon,446,Value,,,0,0,0,0,0,0,0,0,0,0,0,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Mauritius,684,Value,,,0,3300000,,,,,,,,0,0,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Canada,156,Value,,,,,,,0,,,,,,,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Bosnia and Herzegovina,963,Value,,,,,,,,0,0,0,0,0,0,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Iceland,176,Value,,,,,,,,0,0,0,0,0,0,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Bolivia,218,Value,,,,,,,,,0,0,0,,,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Eswatini,734,Value,,,,,,,,,0,0,0,0,0,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Algeria,612,Value,,,,,,,,,,0,0,0,0,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Indonesia,536,Value,,,,,,,,,,0,0,0,0,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Luxembourg,137,Value,,,,,,3821909306.4252,3193920121.9272,2987185947.7777,2632876630.0668,613805510.89,687787086.2424,490727754.7088,21873090.5932,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Latvia,941,Value,,,,,,,,0,0,0,,,,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,North Africa,641,Value,,,,,,,,,,0,0,0,0,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Bulgaria,918,Value,,,,,,,0,242522.231204527,288202.109394162,122936.424306287,5743.82538770821,6273.91931739758,5790.72326133534,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,"China, People's Republic of",924,Value,,,,,,,,,,,,0,0,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,El Salvador,253,Value,,,,0,0,0,0,0,0,0,0,0,0,
"Curaçao, Kingdom of the Netherlands",354,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Nigeria,694,Value,,,,,,,,,,,0,0,,
Cyprus,423,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Brazil,223,Value,,0,0,0,0,1712185.99717543,1048504.1449199,0,0,,,,,
Cyprus,423,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Costa Rica,238,Value,,,,0,0,0,0,0,0,0,0,0,0,
Cyprus,423,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Czech Republic,935,Value,1301175.95818815,136734040.851155,139017051.15346,383101.548150092,4079672.26299387,241244241.044057,70274452.1430873,46405359.0233628,381327180.498802,222534407.549185,191570752.840281,8919998.12970496,7621429.54762881,
Cyprus,423,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Croatia,960,Value,227263.388705596,210807.315245911,180647.52331291,0,0,0,0,0,324202080.522899,0,0,1037246.5491559,1005688.4404618,
Cyprus,423,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Macao SAR,546,Value,0,0,0,0,0,0,0,0,0,,,,,
Cyprus,423,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Denmark,128,Value,19267451.4941909,35629665.2592949,104427736.006683,70682617.3773215,72052764.7939106,18623190.7733525,12884333.8213763,4537205.08166969,3221805.17744092,306776.697242077,299585.07467158,1155573.16428949,4115100.89617753,
Cyprus,423,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Finland,172,Value,,94805874.4318977,92041669.6733191,,60680400,10926900,,1054100,1199300,0,,6135500,,
Cyprus,423,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,France,132,Value,0,0,37911270,369963448.533419,131354818.7253,27197464.3341,17781497.4625942,8313734.68800394,18140546.3814087,184297836.415,150533193.834763,75552500.1881234,16818536.3418306,
Cyprus,423,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Estonia,939,Value,86147880.0000001,84581460,133271700,30873960,65756867.1,92363871.6,169967844,216219100.2,79276128.6,78576770,34018798.8,26089373.1,19265526,
Cyprus,423,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Germany,134,Value,1296540,2672400,4399260,7256700,139564920,26467380,32769870,1547524210,2728287570,3778729000,8908674340,11748868950,9226159600.00001,
Cyprus,423,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Greece,174,Value,36015000,58792800,47356740,31533660,23119695.7776,4765038.975,13221298.0005,11118379.0586,16624847.7118,23195142.07,13213455.5148,85013488,110553086,
Cyprus,423,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Iceland,176,Value,1884419.5356285,1515349.84789222,6995090.86464021,2478610.74501899,22198580.7009952,976000,20198418.0878154,75562935.7999468,64642426.2789695,81353322.4447692,92869240.297275,0,0,
Cyprus,423,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Guatemala,258,Value,,,0,0,0,0,0,0,0,0,0,0,0,
Cyprus,423,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,"Korea, Republic of",542,Value,0,0,0,0,0,0,0,0,0,0,0,0,14973228.856143,
Cyprus,423,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,India,534,Value,,490961.838875251,3942921.51708599,6864157.23301441,0,13926718.9313375,12679793.7460423,12140440.6170581,12498572.5973098,11247659.1257202,11013833.9366389,11963818.3470767,15746441.9097608,
Cyprus,423,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Hungary,944,Value,151481267.613123,236661011.26288,190129341.864717,94880514.1900149,246338484.722029,759161401.61309,26505334.4032376,41482287.4459464,35158689.4366741,34248910.799459,32180559.1368664,44897928.4369115,70277780.8479936,
Cyprus,423,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Italy,136,Value,,1233443.5476,3693007.97519999,182183671.6218,198588854.0289,483591.8133,380525.6901,372180.5739,9287610.6649,343983.19,703831.4446,3228500.1,2200641.8,
Cyprus,423,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Lithuania,946,Value,,,0,0,,,,,127629506,4431150,4886790,,,
Cyprus,423,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Latvia,941,Value,,,0,0,0,0,0,,0,1145000,1123400,0,0,
Cyprus,423,"Inward Debt Instruments Assets Positions (Gross), Derived, US Dollars",IIWDA_DV_BP6_USD,Kazakhstan,916,Value,0,0,0,0,0,0,0,0,0,0,235500,0,0,
