"Country Name","Country Code","Indicator Name","Indicator Code",Attribute,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,
"Vanuatu","846","Financial Markets Depth Index","FD_FMD_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Vanuatu","846","Financial Markets Access Index","FD_FMA_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Burundi","618","Financial Markets Access Index","FD_FMA_IX","Value","0.00331140356138349","0.00478835077956319","0.00399830797687173","0.00342368218116462","0.00342368218116462","0.00307912682183087","0.00384421274065971","0.00373549200594425","0.00522872293367982","0.00611457508057356","0.00767178041860461","0.00960013177245855","0.00956736691296101","0.0125247556716204","0.0136615866795182","0.0136277908459306","0.0154487751424313","0.0137754064053297","0.0149344997480512","0.0165992192924023","0.01621856354177","0.015813322737813","0.0202965661883354","0.0203290265053511","0.0203290265053511","0.0203290265053511","0.0203290265053511","0.017091765999794","0.017091765999794","0.0157695990055799","0.0151916835457087","0.0151916835457087","0.0151916835457087","0.013849507085979","0.013849507085979","0.013849507085979","0.013849507085979","0.0122757339850068","0.0118945110589266","0.0115201929584146","0.0111540034413338",
"Burundi","618","Financial Markets Efficiency Index","FD_FME_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Cameroon","622","Financial Development Index","FD_FD_IX","Value","0.0700371861457825","0.072664700448513","0.0728002265095711","0.0722319036722183","0.0604811683297157","0.054960697889328","0.0574837699532509","0.0612574368715286","0.0580316856503487","0.0594719499349594","0.0620828941464424","0.0621654912829399","0.0573842711746693","0.0477772057056427","0.0492468662559986","0.0597597770392895","0.0853748172521591","0.0833445638418198","0.0757203176617622","0.0658440291881561","0.0815400779247284","0.0829685553908348","0.0773572847247124","0.07305858284235","0.0735322311520576","0.0805569142103195","0.0797689184546471","0.0852367430925369","0.0839722231030464","0.0834002792835236","0.0779835060238838","0.0803234204649925","0.0794241279363632","0.096434660255909","0.0772746354341507","0.0817162841558456","0.0799982473254204","0.0854384452104568","0.0867545157670975","0.0807963386178017","0.0883391499519348",
"Cameroon","622","Financial Institutions Index","FD_FI_IX","Value","0.136510610580444","0.141613945364952","0.14187715947628","0.140773236751556","0.11789482831955","0.107135631144047","0.112050719559193","0.119396783411503","0.113113515079021","0.115918174386024","0.120999976992607","0.121160738170147","0.111769609153271","0.0928213894367218","0.0957194864749908","0.116182237863541","0.166531145572662","0.162536323070526","0.147536292672157","0.128103956580162","0.158949986100197","0.162003055214882","0.150960206985474","0.142414912581444","0.143347054719925","0.156898722052574","0.155355185270309","0.165954262018204","0.163415908813477","0.162233307957649","0.151599675416946","0.155282899737358","0.151384025812149","0.185069486498833","0.148085728287697","0.156755864620209","0.153648719191551","0.164260283112526","0.167291060090065","0.156415909528732","0.171235024929047",
"Cameroon","622","Financial Markets Index","FD_FM_IX","Value","0.00105433538556099","0.00111188716255128","0.00111486273817718","0.00110251060687006","0.000900471466593444","0.00081652106018737","0.000857170787639916","0.000923237414099276","0.000870575546287","0.00089484709315002","0.000941383594181389","0.000942858343478292","0.000942858343478292","0.00102116109337658","0.00100972957443446","0.0011961255222559","0.00115950801409781","0.00116656627506018","0.00119128311052918","0.00122490408830345","0.00120858452282846","0.000961293757427484","0.000982642872259021","0.00108455901499838","0.00108275271486491","0.00132875074632466","0.0013245299924165","0.00146519264671952","0.0015198087785393","0.00157900957856327","0.00157319649588317","0.00248594000004232","0.00461846962571144","0.0043445760384202","0.00369479111395776","0.00374879781156778","0.00348143349401653","0.00355533650144935","0.0031095624435693","0.00228182761929929","0.00227808160707355",
"Cameroon","622","Financial Institutions Access Index","FD_FIA_IX","Value","0.00610405066981912","0.00643724482506514","0.0064544714987278","0.00638295989483595","0.00521325785666704","0.00472722947597504","0.00496256956830621","0.00534506188705564","0.00504017621278763","0.00518069602549076","0.00545011786743999","0.00545865576714277","0.00545865576714277","0.00591198820620775","0.00584580563008785","0.00692494120448828","0.00671294517815113","0.00615240912884474","0.00617617135867476","0.00580254849046469","0.00572524033486843","0.00606748647987843","0.00620223907753825","0.00684551242738962","0.00683411164209247","0.0139201255515218","0.0152275683358312","0.0166237074881792","0.0190587546676397","0.0215198770165443","0.0269786939024925","0.0299166459590197","0.0321063622832298","0.0360684655606747","0.0381923466920853","0.0406582951545715","0.041950810700655","0.0408639684319496","0.0461371392011642","0.0447088815271854","0.0466297827661037",
"Cameroon","622","Financial Institutions Efficiency Index","FD_FIE_IX","Value","0.379253715276718","0.390833169221878","0.391429364681244","0.388910621404648","0.328980445861816","0.299211323261261","0.312481284141541","0.331553339958191","0.31468939781189","0.322107344865799","0.335181474685669","0.335594713687897","0.335594713687897","0.260986089706421","0.271724820137024","0.35378286242485","0.553418159484863","0.555333137512207","0.496846795082092","0.418686091899872","0.542083442211151","0.545063734054565","0.497284203767776","0.460420429706573","0.467158973217011","0.504818797111511","0.500560939311981","0.536184370517731","0.523144125938416","0.512069702148438","0.457220524549484","0.459950417280197","0.442064762115479","0.564876675605774","0.418801754713058","0.442517161369324","0.428724467754364","0.473414987325668","0.474771201610565","0.439729779958725","0.485135138034821",
"Cameroon","622","Financial Markets Depth Index","FD_FMD_IX","Value","0.00278440467081964","0.00293639372102916","0.00294425175525248","0.00291163101792336","0.00237806374207139","0.00215635844506323","0.0022637106012553","0.00243818666785955","0.00229911133646965","0.00236321031115949","0.00248610903508961","0.00249000382609665","0.00249000382609665","0.00269679422490299","0.00266660447232425","0.00315885944291949","0.00306215602904558","0.00308079621754587","0.0031460712198168","0.00323486118577421","0.00319176260381937","0.0025386898778379","0.00259507121518254","0.00286422250792384","0.00285945227369666","0.00350911053828895","0.00349796423688531","0.00386944133788347","0.00401367759332061","0.00417002150788903","0.00415467005223036","0.00656514288857579","0.0121969608590007","0.0114736333489418","0.00975761003792286","0.00990023650228977","0.00919415149837732","0.00938932225108147","0.00821207370609045","0.00602610083296895","0.0060162078589201",
"Cameroon","622","Financial Markets Access Index","FD_FMA_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Cameroon","622","Financial Markets Efficiency Index","FD_FME_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Cabo Verde","624","Financial Development Index","FD_FD_IX","Value","0.147688031196594","0.150262281298637","0.136670038104057","0.131897613406181","0.10350451618433","0.108011290431023","0.0751041993498802","0.101382955908775","0.126605123281479","0.145628347992897","0.180912226438522","0.174139797687531","0.178840056061745","0.184263706207275","0.187679618597031","0.141424268484116","0.146224543452263","0.143776804208755","0.152307823300362","0.13875924050808","0.141958177089691","0.152038812637329","0.153159081935883","0.150684580206871","0.152085140347481","0.155841693282127","0.173147201538086","0.194032773375511","0.214830949902534","0.220013856887817","0.238142073154449","0.238174930214882","0.245839446783066","0.246393173933029","0.245907172560692","0.246698096394539","0.246540024876595","0.240716353058815","0.243943735957146","0.254847437143326","0.2574343085289",
"Cabo Verde","624","Financial Institutions Index","FD_FI_IX","Value","0.288735866546631","0.293756991624832","0.267228960990906","0.257912486791611","0.202404543757439","0.211213201284409","0.146798193454742","0.198176801204681","0.247433543205261","0.284555971622467","0.353310972452164","0.340123683214188","0.349274158477783","0.359927147626877","0.366579115390778","0.276138573884964","0.285602986812592","0.280801385641098","0.297544091939926","0.270943224430084","0.277210384607315","0.296801894903183","0.299084395170212","0.294289231300354","0.296936333179474","0.304134607315063","0.338010519742966","0.378906309604645","0.420198827981949","0.430219739675522","0.465929836034775","0.466243028640747","0.481152147054672","0.482267469167709","0.481522709131241","0.480849742889404","0.480800002813339","0.470660358667374","0.477301806211472","0.498767375946045","0.50347101688385",
"Cabo Verde","624","Financial Markets Index","FD_FM_IX","Value","0.00134853436611593","0.00138364976737648","0.0012142249615863","0.00115684629417956","0.000895913108251989","0.000939334742724895","0.000719213800039142","0.000956550182309002","0.00124045147094876","0.00148283806629479","0.00203139311634004","0.00191647408064455","0.00199809879995883","0.00199809879995883","0.00205556978471577","0.00164274428971112","0.00160688976757228","0.00160069752018899","0.00161435804329813","0.00160352210514247","0.00161962059792131","0.00182817806489766","0.00174610293470323","0.00168091128580272","0.00178473489359021","0.0019649681635201","0.0020800125785172","0.00220705312676728","0.00176567863672972","0.00192485831212252","0.00182165659498423","0.00157301884610206","0.00171830900944769","0.00169059436302632","0.00148078147321939","0.00370724592357874","0.00344652263447642","0.00214747991412878","0.00184515723958611","0.00179633207153529","0.00217370572499931",
"Cabo Verde","624","Financial Institutions Depth Index","FD_FID_IX","Value","0.0314929150044918","0.032312985509634","0.0283563286066055","0.0270163416862488","0.0209226552397013","0.0219366997480392","0.0167961176484823","0.022338742390275","0.0289688128978014","0.0346293747425079","0.0474400259554386","0.0447562634944916","0.0466624796390533","0.0712454617023468","0.0732946917414665","0.0935575738549232","0.0904227644205093","0.0941314697265625","0.10002388805151","0.114314764738083","0.118359819054604","0.105331785976887","0.117988131940365","0.112990945577621","0.109894745051861","0.116521641612053","0.130844548344612","0.137318938970566","0.153124392032623","0.165083155035973","0.172983035445213","0.180047735571861","0.174386024475098","0.171572744846344","0.167298853397369","0.16625040769577","0.165838569402695","0.168961569666862","0.163874223828316","0.161084935069084","0.188351064920425",
"Cabo Verde","624","Financial Institutions Access Index","FD_FIA_IX","Value","0.184650287032127","0.189458563923836","0.166259765625","0.158403098583221","0.122674398124218","0.128619983792305","0.0984795466065407","0.130977243185043","0.169850900769234","0.203040078282356","0.27815192937851","0.262416422367096","0.273593008518219","0.273593008518219","0.281462341547012","0.224935486912727","0.220026046037674","0.219178155064583","0.221048638224602","0.219564914703369","0.221769243478775","0.250326335430145","0.239088028669357","0.230161547660828","0.244377791881561","0.255035936832428","0.297779828310013","0.365430444478989","0.445438951253891","0.485602587461472","0.539295315742493","0.539861738681793","0.591380059719086","0.588113188743591","0.590769469738007","0.584293067455292","0.579668939113617","0.561176598072052","0.585683524608612","0.591889798641205","0.570503413677216",
"Cabo Verde","624","Financial Markets Depth Index","FD_FMD_IX","Value","0.00356135750189424","0.00365409418009222","0.00320665840990841","0.00305512640625238","0.00236602546647191","0.00248069828376174","0.00189937872346491","0.00252616265788674","0.00327592040412128","0.00391604145988822","0.00536472583189607","0.00506123481318355","0.00527679827064276","0.00527679827064276","0.00542857404798269","0.00433833943679929","0.00424365047365427","0.0042272973805666","0.00426337355747819","0.00423475680872798","0.00427727168425918","0.00482805306091905","0.00461130030453205","0.00443913461640477","0.00471332343295217","0.00518930330872536","0.00549312587827444","0.00582862785086036","0.00466299802064896","0.00508337700739503","0.00481083057820797","0.00415420066565275","0.00453789904713631","0.00446470733731985","0.00391060998663306","0.00979050155729055","0.00910195522010326","0.00567130092531443","0.00487289344891906","0.00474395090714097","0.00574056105688214",
"Cabo Verde","624","Financial Markets Access Index","FD_FMA_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Central African Rep.","626","Financial Markets Access Index","FD_FMA_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Chad","628","Financial Institutions Efficiency Index","FD_FIE_IX","Value","0.614107966423035","0.614107966423035","0.588121891021729","0.563818573951721","0.583004534244537","0.61913526058197","0.640102326869965","0.640731394290924","0.640731394290924","0.632395207881927","0.634082913398743","0.634097933769226","0.632147192955017","0.571981072425842","0.470057845115662","0.556659936904907","0.501311421394348","0.473130106925964","0.513265788555145","0.483551830053329","0.42144513130188","0.418311983346939","0.418311983346939","0.481913805007935","0.411063730716705","0.494613498449326","0.456216931343079","0.33133065700531","0.412403047084808","0.424551665782928","0.578789532184601","0.446180760860443","0.498900085687637","0.480739682912827","0.446833550930023","0.34695091843605","0.414174914360046","0.425713330507278","0.493170917034149","0.445143610239029","0.445143610239029",
"Comoros, Union of the","632","Financial Markets Index","FD_FM_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Comoros, Union of the","632","Financial Markets Access Index","FD_FMA_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Congo, Dem. Rep. of the","636","Financial Institutions Index","FD_FI_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0.164421439170837","0.164421439170837","0.0539529211819172","0.0851205512881279","0.0114196455106139","0.127839982509613","0.00441048014909029","0.0500397421419621","0.125510960817337","0.0503688156604767","0.0720184817910194","0.0496997609734535","0.0720877572894096","0.0904665887355804","0.079261377453804","0.0715750157833099","0.0596939921379089","0.0524219460785389","0.054887343198061","0.0545017719268799","0.0633916333317757","0.0837010070681572","0.0825353786349297","0.0755333602428436","0.0861869901418686","0.0985698401927948","0.078574538230896","0.0886788442730904",
"Congo, Dem. Rep. of the","636","Financial Institutions Efficiency Index","FD_FIE_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0.625024437904358","0.625024437904358","0.196646377444267","0.31927490234375","0.0327384918928146","0.484863668680191","0.00507571175694466","0.181340113282204","0.470872640609741","0.177807316184044","0.260383576154709","0.170368254184723","0.25793194770813","0.32271534204483","0.275620073080063","0.232682943344116","0.184964299201965","0.160825967788696","0.168648362159729","0.161932840943336","0.194484129548073","0.266314208507538","0.254028171300888","0.227649733424187","0.273465216159821","0.319687932729721","0.244840726256371","0.292614936828613",
"Congo, Dem. Rep. of the","636","Financial Markets Depth Index","FD_FMD_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0064546181820333","0.0064546181820333","0.00616498477756977","0.0053129312582314","0.00543459597975016","0.00551604898646474","0.00567319523543119","0.00528701720759273","0.00466515775769949","0.00413760077208281","0.00404143799096346","0.00513747055083513","0.00463200081139803","0.00540786888450384","0.006070158444345","0.00520976819097996","0.00550641352310777","0.00472785905003548","0.00393926817923784","0.00255143735557795","6.82579479049927E-11","6.21454554483591E-11","5.88616377861229E-11","5.88616377861229E-11","5.88616377861229E-11","5.88616377861229E-11","5.88616377861229E-11","5.88616377861229E-11",
"Congo, Dem. Rep. of the","636","Financial Markets Access Index","FD_FMA_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Congo, Dem. Rep. of the","636","Financial Markets Efficiency Index","FD_FME_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Benin","638","Financial Institutions Index","FD_FI_IX","Value","0.259824991226196","0.280977070331573","0.302677839994431","0.298362582921982","0.268988341093063","0.285733729600906","0.277462869882584","0.26723450422287","0.276278376579285","0.233623594045639","0.225295305252075","0.192798182368279","0.164000868797302","0.129917576909065","0.152954459190369","0.197451949119568","0.186663463711739","0.184395849704742","0.183435246348381","0.170775309205055","0.174395069479942","0.194999560713768","0.16807259619236","0.1543188393116","0.163994342088699","0.174699664115906","0.154722735285759","0.185463204979897","0.195229902863503","0.19222529232502","0.197896391153336","0.202753201127052","0.173128753900528","0.207309052348137","0.221796616911888","0.208798497915268","0.212272867560387","0.194342702627182","0.208091497421265","0.21245039999485","0.23356468975544",
"Benin","638","Financial Markets Index","FD_FM_IX","Value","0.0129468655213714","0.015336993150413","0.0191615410149097","0.018416702747345","0.0144944926723838","0.0168249383568764","0.0155816301703453","0.014445555396378","0.0154647454619408","0.0117294797673821","0.01104343123734","0.0088818920776248","0.00674029625952244","0.00529509037733078","0.00480723893269897","0.00562613271176815","0.00648528104647994","0.00452463375404477","0.00466563832014799","0.00487145036458969","0.00485495245084167","0.00319701014086604","0.00318472017534077","0.00320269307121634","0.0035104698035866","0.00379488198086619","0.00402747513726354","0.00440865801647305","0.00481860991567373","0.0050403899513185","0.00525518739596009","0.00532646803185344","0.00546569004654884","0.00625621667131782","0.0064324582926929","0.00605742773041129","0.00621319329366088","0.00592444883659482","0.00590581353753805","0.00604231283068657","0.00605505146086216",
"Benin","638","Financial Institutions Depth Index","FD_FID_IX","Value","0.0676592811942101","0.0801498889923096","0.100136674940586","0.0962442010641098","0.075747050344944","0.0879257619380951","0.0814283415675163","0.0754913091659546","0.0808175206184387","0.0612973123788834","0.057712085545063","0.0464160554111004","0.0352242477238178","0.0317244976758957","0.0255032740533352","0.0239354558289051","0.0272592008113861","0.0239196382462978","0.0268879774957895","0.0306268222630024","0.0307100601494312","0.0299976747483015","0.0287669897079468","0.034247349947691","0.033172219991684","0.0354731306433678","0.0389379933476448","0.043417040258646","0.0455868951976299","0.0494537279009819","0.0512342415750027","0.0514578483998775","0.0472271330654621","0.0518458411097527","0.0498553812503815","0.0512844882905483","0.0543078109622002","0.0517287813127041","0.0524569861590862","0.0546899512410164","0.0507670640945435",
"Benin","638","Financial Institutions Access Index","FD_FIA_IX","Value","0.0227954611182213","0.0270037408918142","0.0337375998497009","0.0324261672794819","0.0255203582346439","0.0296235531568527","0.0274344719946384","0.0254341941326857","0.0272286776453257","0.0206520166248083","0.0194440968334675","0.0156382899731398","0.0118675958365202","0.00932303071022034","0.0084640746936202","0.00990589614957571","0.0114185912534595","0.0119880586862564","0.0123616512864828","0.0129069536924362","0.0128632420673966","0.0129880784079432","0.012938148342073","0.013011165894568","0.0142615307122469","0.0164902620017529","0.024489764124155","0.0304136499762535","0.0365723334252834","0.0423223525285721","0.0456512607634068","0.0498283095657825","0.0529188625514507","0.0577692352235317","0.059072881937027","0.0615776404738426","0.0623437687754631","0.0596914328634739","0.057858157902956","0.0663946196436882","0.0584680251777172",
"Benin","638","Financial Institutions Efficiency Index","FD_FIE_IX","Value","0.857371151447296","0.91148179769516","0.950882732868195","0.942863762378693","0.874799013137817","0.912491202354431","0.894957542419434","0.868560254573822","0.891728162765503","0.769876062870026","0.745576739311218","0.644708871841431","0.557979941368103","0.435717016458511","0.537120401859283","0.710214972496033","0.660179734230042","0.656040668487549","0.64668732881546","0.590299904346466","0.604294955730438","0.68533056974411","0.58287912607193","0.520100057125092","0.557407796382904","0.591397345066071","0.494586557149887","0.596566200256348","0.620561301708221","0.592768251895905","0.606237947940826","0.617747664451599","0.504618346691132","0.621520340442657","0.678973913192749","0.621886014938354","0.629013061523438","0.56813246011734","0.62338250875473","0.622288644313812","0.724167108535767",
"Benin","638","Financial Markets Access Index","FD_FMA_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Benin","638","Financial Markets Efficiency Index","FD_FME_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Equatorial Guinea, Rep. of","642","Financial Development Index","FD_FD_IX","Value","0","0","0","0","0","0.0992619693279266","0.114855743944645","0.104490928351879","0.0994803458452225","0.105893671512604","0.101667851209641","0.123951055109501","0.117964364588261","0.112315252423286","0.0965543165802956","0.10589425265789","0.110578812658787","0.10368949919939","0.122221924364567","0.112094424664974","0.0839949101209641","0.0786188244819641","0.0897040143609047","0.0889498963952065","0.0851081535220146","0.0865923166275024","0.088596947491169","0.0763051137328148","0.0876209363341331","0.0886815786361694","0.0765491798520088","0.0804366022348404","0.0876796990633011","0.0668899342417717","0.0689484775066376","0.0739191249012947","0.076531708240509","0.0785780251026154","0.0810738652944565","0.0819021984934807","0.0838616713881493",
"Lithuania","946","Financial Institutions Access Index","FD_FIA_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0.177402585744858","0.185097649693489","0.188455775380135","0.182276472449303","0.203278556466103","0.237823307514191","0.262564480304718","0.255358695983887","0.264307737350464","0.316335022449493","0.366265833377838","0.428909480571747","0.456923127174377","0.500945031642914","0.555182337760925","0.576423525810242","0.587637186050415","0.591672599315643","0.438265055418015","0.44738632440567","0.42527824640274","0.4103684425354","0.38159453868866","0.365607559680939","0.36053866147995","0.337353318929672","0.284530401229858","0.285873562097549",
"Lithuania","946","Financial Institutions Efficiency Index","FD_FIE_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0.162293314933777","0.16685226559639","0.0953315570950508","0.176055818796158","0.378182411193848","0.392398923635483","0.427467584609985","0.396740853786469","0.366459548473358","0.440778940916061","0.493936836719513","0.52723091840744","0.562775492668152","0.60380607843399","0.637248754501343","0.608810424804688","0.460731446743011","0.495837390422821","0.630368113517761","0.57700514793396","0.587137401103973","0.564748585224152","0.5899897813797","0.586329996585846","0.581269860267639","0.605808079242706","0.608291923999786","0.595511078834534",
"Lithuania","946","Financial Markets Depth Index","FD_FMD_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00522997789084911","0.00545683456584811","0.00555583508685231","0.00443797232583165","0.0123092560097575","0.0149930976331234","0.018310833722353","0.0232566073536873","0.0223992709070444","0.0227831080555916","0.0172283612191677","0.0218886230140924","0.0278929378837347","0.0310011841356754","0.0304577220231295","0.0282354708760977","0.0401066765189171","0.036800779402256","0.0340359769761562","0.0335577130317688","0.0238967277109623","0.0306966621428728","0.0319132842123508","0.0325630381703377","0.0363477617502213","0.0421183779835701","0.0354488678276539","0.0394575484097004",
"Lithuania","946","Financial Markets Efficiency Index","FD_FME_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Mongolia","948","Financial Development Index","FD_FD_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0.100801587104797","0.0856531485915184","0.0832812711596489","0.136470630764961","0.0901430398225784","0.09236890822649","0.0911690592765808","0.157729610800743","0.116188459098339","0.123607121407986","0.125213831663132","0.167842552065849","0.179112821817398","0.186380743980408","0.197416052222252","0.210356548428535","0.231544226408005","0.235065788030624","0.241398081183434","0.253340095281601","0.269360214471817","0.306086868047714","0.313303768634796","0.320020347833633","0.360944271087646","0.376861453056335","0.371918022632599","0.394863665103912","0.346315652132034","0.3304842710495",
"Mongolia","948","Financial Markets Index","FD_FM_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0.00724315503612161","0.00638804724439979","0.00638804724439979","0.0105730257928371","0.00788623467087746","0.00802581571042538","0.00802581571042538","0.0138312624767423","0.0111189689487219","0.0111142070963979","0.0121487462893128","0.0163037516176701","0.018644405528903","0.0197279341518879","0.021841874346137","0.0222663823515177","0.0255339238792658","0.0223121643066406","0.02464285120368","0.0375837832689285","0.0332450978457928","0.0896152853965759","0.0803543403744698","0.0730566009879112","0.145592302083969","0.149405673146248","0.131241455674171","0.145817264914513","0.146329581737518","0.143879041075706",
"Mongolia","948","Financial Institutions Depth Index","FD_FID_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0.0250656194984913","0.0221064388751984","0.0113557586446404","0.0187952145934105","0.0140190199017525","0.0142671475186944","0.00882872287184","0.0152149517089128","0.0130595499649644","0.0127656012773514","0.0169891491532326","0.0267930049449205","0.041526984423399","0.0477422550320625","0.0599332563579082","0.0655204504728317","0.0904448181390762","0.0868021845817566","0.0884082466363907","0.0757862478494644","0.0947321951389313","0.0995355993509293","0.130349606275558","0.126154601573944","0.116112947463989","0.118426956236362","0.113048419356346","0.119645938277245","0.110155366361141","0.105046890676022",
"Mongolia","948","Financial Institutions Access Index","FD_FIA_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0.17683532834053","0.155958622694016","0.155958622694016","0.258131265640259","0.192535549402237","0.195943295955658","0.195943295955658","0.337678223848343","0.271459966897964","0.271343678236008","0.296601057052612","0.398041874170303","0.455186903476715","0.481640309095383","0.501520931720734","0.535292863845825","0.540619611740112","0.543804347515106","0.566458940505981","0.58206832408905","0.639622151851654","0.698446214199066","0.720543444156647","0.759046852588654","0.821504652500153","0.890408515930176","0.913301527500153","0.974417984485626","0.750387370586395","0.712997078895569",
"Mongolia","948","Financial Institutions Efficiency Index","FD_FIE_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0.40325528383255","0.330863773822784","0.330863773822784","0.537164509296417","0.311781942844391","0.322110593318939","0.322110593318939","0.559791207313538","0.367658823728561","0.424974411725998","0.383888602256775","0.5069659948349","0.463551104068756","0.460120290517807","0.482359558343887","0.513598561286926","0.611713528633118","0.651909708976746","0.650603950023651","0.686612367630005","0.69761461019516","0.652459740638733","0.654695868492126","0.677002668380737","0.619992077350616","0.607568204402924","0.611202657222748","0.616403579711914","0.634403169155121","0.594218552112579",
"Mongolia","948","Financial Markets Depth Index","FD_FMD_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0.0107014114037156","0.00943803042173386","0.00943803042173386","0.0156211359426379","0.011651529930532","0.0118577545508742","0.0118577545508742","0.0204350221902132","0.0164277385920286","0.0164207015186548","0.0179491862654686","0.0240880027413368","0.0275462046265602","0.0291470680385828","0.0322703123092651","0.0300543438643217","0.0344647504389286","0.0259563717991114","0.0321115106344223","0.0680601000785828","0.0566020309925079","0.145835846662521","0.15252298116684","0.163486912846565","0.355399608612061","0.365470379590988","0.318061888217926","0.30030369758606","0.302467375993729","0.295995712280273",
"Mongolia","948","Financial Markets Access Index","FD_FMA_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0.00997249875217676","0.00879517197608948","0.00879517197608948","0.014557121321559","0.0108579006046057","0.011050078086555","0.011050078086555","0.0190431158989668","0.0153087861835957","0.0153022287413478","0.0167266000062227","0.0224472805857658","0.0256699342280626","0.0271617546677589","0.0300722662359476","0.0340212807059288","0.0390138290822506","0.0390138290822506","0.0390138290822506","0.0369159616529942","0.0369159616529942","0.107486747205257","0.0706309378147125","0.0348494090139866","0.0344323366880417","0.0344323366880417","0.0337678007781506","0.100334949791431","0.0993756130337715","0.0993756130337715",
"Croatia, Rep. of","960","Financial Development Index","FD_FD_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0","0.241709589958191","0.247690856456757","0.211217224597931","0.263470709323883","0.232126384973526","0.255288332700729","0.252669990062714","0.266319811344147","0.29892486333847","0.31674513220787","0.343001931905746","0.360531270503998","0.396820873022079","0.402222901582718","0.467183589935303","0.520106673240662","0.467161655426025","0.474461644887924","0.480145543813705","0.477830678224564","0.49170383810997","0.485610514879227","0.485883980989456","0.47833514213562","0.492685198783875","0.492638379335403","0.4811792075634","0.480475604534149","0.478417813777924",
